@RELATION EMG
@ATTRIBUTE Sinal1 REAL
@ATTRIBUTE Sinal2 REAL
@ATTRIBUTE Sinal3 REAL
@ATTRIBUTE Sinal4 REAL
@ATTRIBUTE Sinal5 REAL
@ATTRIBUTE Sinal6 REAL
@ATTRIBUTE Sinal7 REAL
@ATTRIBUTE Sinal8 REAL
@ATTRIBUTE Sinal9 REAL
@ATTRIBUTE Sinal10 REAL
@ATTRIBUTE Sinal11 REAL
@ATTRIBUTE Sinal12 REAL
@ATTRIBUTE Sinal13 REAL
@ATTRIBUTE Sinal14 REAL
@ATTRIBUTE Sinal15 REAL
@ATTRIBUTE Sinal16 REAL
@ATTRIBUTE Sinal17 REAL
@ATTRIBUTE Sinal18 REAL
@ATTRIBUTE Sinal19 REAL
@ATTRIBUTE Sinal20 REAL
@ATTRIBUTE Sinal21 REAL
@ATTRIBUTE Sinal22 REAL
@ATTRIBUTE Sinal23 REAL
@ATTRIBUTE Sinal24 REAL
@ATTRIBUTE Sinal25 REAL
@ATTRIBUTE Sinal26 REAL
@ATTRIBUTE Sinal27 REAL
@ATTRIBUTE Sinal28 REAL
@ATTRIBUTE Sinal29 REAL
@ATTRIBUTE Sinal30 REAL
@ATTRIBUTE Sinal31 REAL
@ATTRIBUTE Sinal32 REAL
@ATTRIBUTE Sinal33 REAL
@ATTRIBUTE Sinal34 REAL
@ATTRIBUTE Sinal35 REAL
@ATTRIBUTE Sinal36 REAL
@ATTRIBUTE Sinal37 REAL
@ATTRIBUTE Sinal38 REAL
@ATTRIBUTE Sinal39 REAL
@ATTRIBUTE Sinal40 REAL
@ATTRIBUTE Sinal41 REAL
@ATTRIBUTE Sinal42 REAL
@ATTRIBUTE Sinal43 REAL
@ATTRIBUTE Sinal44 REAL
@ATTRIBUTE Sinal45 REAL
@ATTRIBUTE Sinal46 REAL
@ATTRIBUTE Sinal47 REAL
@ATTRIBUTE Sinal48 REAL
@ATTRIBUTE Sinal49 REAL
@ATTRIBUTE Sinal50 REAL
@ATTRIBUTE Sinal51 REAL
@ATTRIBUTE Sinal52 REAL
@ATTRIBUTE Sinal53 REAL
@ATTRIBUTE Sinal54 REAL
@ATTRIBUTE Sinal55 REAL
@ATTRIBUTE Sinal56 REAL
@ATTRIBUTE Sinal57 REAL
@ATTRIBUTE Sinal58 REAL
@ATTRIBUTE Sinal59 REAL
@ATTRIBUTE Sinal60 REAL
@ATTRIBUTE Sinal61 REAL
@ATTRIBUTE Sinal62 REAL
@ATTRIBUTE Sinal63 REAL
@ATTRIBUTE Sinal64 REAL
@ATTRIBUTE Sinal65 REAL
@ATTRIBUTE Sinal66 REAL
@ATTRIBUTE Sinal67 REAL
@ATTRIBUTE Sinal68 REAL
@ATTRIBUTE Sinal69 REAL
@ATTRIBUTE Sinal70 REAL
@ATTRIBUTE Sinal71 REAL
@ATTRIBUTE Sinal72 REAL
@ATTRIBUTE Sinal73 REAL
@ATTRIBUTE Sinal74 REAL
@ATTRIBUTE Sinal75 REAL

@ATTRIBUTE class {A,E,I,O,U}
@DATA
512,508,507,505,507,515,518,518,515,506,506,506,508,503,512,508,510,512,512,510,514,508,505,504,507,512,515,512,512,511,513,512,510,508,512,508,510,510,512,510,512,512,510,508,510,510,510,510,510,513,514,513,510,508,511,510,514,511,513,508,511,512,510,505,508,508,508,504,512,515,519,511,508,504,510,O
512,512,508,512,508,510,512,512,513,510,508,511,510,512,510,512,510,511,512,510,506,512,508,512,518,520,510,512,509,511,504,508,508,514,510,510,506,513,508,507,504,508,508,514,512,512,509,513,510,516,512,512,512,513,508,509,508,514,511,508,507,512,510,513,509,510,513,514,507,506,506,507,500,506,513,O
517,519,523,510,504,501,512,514,515,513,512,510,510,508,512,508,508,506,512,508,513,508,510,510,507,508,511,511,515,512,513,513,513,510,506,504,514,509,511,508,516,516,516,505,510,509,509,510,512,512,512,508,510,505,508,515,518,508,510,512,508,510,512,507,510,508,510,510,510,508,510,507,514,517,510,O
513,513,508,512,511,510,508,510,506,511,512,508,510,506,508,513,514,513,511,512,512,513,513,514,512,508,504,503,499,506,513,515,512,509,506,507,509,513,506,505,508,517,520,519,515,512,505,510,512,516,510,512,508,514,508,505,508,510,507,504,504,510,512,515,515,512,505,505,509,512,509,513,506,508,506,O
506,507,507,507,514,517,511,508,508,508,510,504,505,513,512,510,515,512,508,512,515,512,515,512,510,513,510,508,514,513,514,507,505,507,512,508,510,511,508,510,518,512,515,508,512,514,508,507,505,504,516,520,519,507,511,505,508,512,512,505,504,502,510,512,515,510,512,508,507,506,510,511,512,510,513,O
511,511,505,513,513,512,512,515,512,512,508,507,504,508,507,510,511,514,513,508,507,508,511,513,510,513,512,513,504,509,505,510,515,515,513,518,512,509,505,507,510,513,509,515,512,511,509,511,510,515,510,510,504,506,505,511,506,510,510,511,508,506,508,515,513,512,509,510,508,512,515,518,512,508,505,O
513,505,500,504,510,515,520,521,513,512,508,507,513,507,508,508,509,508,513,513,510,512,512,510,510,508,508,509,512,510,510,510,507,508,508,512,516,512,512,512,508,507,508,509,511,513,515,512,510,513,512,507,505,505,508,509,510,512,512,508,516,516,518,514,507,502,507,510,511,510,514,511,510,511,508,O
506,509,512,515,513,509,506,512,513,512,512,508,508,508,507,514,514,518,512,514,510,510,507,508,510,512,508,510,508,510,510,510,511,508,504,508,510,513,510,510,509,513,512,516,513,508,502,504,508,514,514,515,513,512,505,508,512,515,513,514,505,508,511,510,508,512,509,513,512,512,510,508,505,507,512,O
518,513,514,509,506,505,512,512,512,507,508,507,512,512,512,509,510,508,515,514,514,510,512,510,508,508,512,511,510,509,510,511,516,514,513,510,510,507,510,510,514,508,508,508,506,512,512,509,512,514,513,506,504,507,516,516,518,510,507,507,512,508,510,504,508,516,516,513,513,512,521,511,510,505,508,O
505,510,510,509,506,507,510,517,518,515,507,510,504,510,513,515,512,508,512,508,505,509,508,508,510,512,512,512,513,510,508,510,508,507,508,513,512,511,504,508,518,516,510,510,507,510,512,510,510,509,512,516,508,510,512,512,510,508,507,513,510,513,512,514,515,517,506,498,499,504,512,513,513,513,509,O
513,508,510,510,508,510,513,512,515,508,508,508,510,508,512,513,512,513,515,504,507,510,514,509,506,507,512,513,517,513,508,503,512,516,518,512,508,505,505,509,517,519,513,505,506,508,512,515,512,504,507,504,510,515,516,515,514,508,511,513,513,505,505,505,511,510,515,513,514,515,513,505,504,509,515,O
513,511,506,510,507,509,512,516,513,508,508,509,510,512,508,508,509,505,508,514,519,513,509,504,508,513,510,507,512,513,507,504,504,509,512,516,515,512,510,514,512,508,508,508,508,508,514,513,511,513,515,512,505,508,515,515,508,508,504,512,512,513,506,508,508,512,504,506,507,506,504,512,518,521,508,O
515,512,513,513,515,508,506,504,509,515,510,506,510,512,515,508,505,506,513,512,518,513,509,500,506,511,518,512,510,506,508,506,504,506,512,511,517,518,516,510,514,515,511,506,509,513,510,506,508,508,510,509,512,514,513,513,512,506,505,503,510,510,514,516,512,508,509,508,509,506,510,508,512,516,520,O
517,515,510,510,504,508,510,515,510,506,505,508,508,512,512,512,510,513,508,506,508,512,513,515,512,514,512,516,511,504,500,508,514,515,508,507,504,509,514,519,514,513,511,506,504,512,513,515,512,513,508,509,512,516,515,512,507,508,507,512,504,505,510,512,513,517,510,506,507,514,511,510,508,507,502,O
504,504,510,514,516,516,513,512,512,508,511,515,515,516,514,508,510,506,512,508,506,505,508,510,511,510,512,515,515,512,512,512,513,510,507,506,509,508,514,508,512,510,515,512,512,510,513,509,506,508,513,515,513,512,509,513,510,508,510,509,506,503,513,512,514,511,513,511,513,507,504,504,508,510,515,O
507,507,512,518,514,512,509,506,508,508,508,512,508,511,516,515,512,510,510,509,506,510,508,512,514,518,514,511,504,506,510,510,508,509,512,512,511,512,509,512,508,511,510,514,512,514,515,510,509,510,511,513,510,508,505,514,513,510,510,508,508,508,513,512,512,510,510,514,510,508,510,512,511,513,512,O
508,504,505,504,511,513,512,512,513,513,510,513,513,510,510,508,507,506,510,512,508,508,510,513,516,512,513,508,506,508,508,510,513,512,518,516,515,509,508,510,508,510,512,509,510,510,514,510,513,510,506,504,504,500,504,506,516,516,515,511,509,508,508,505,512,512,512,502,508,507,511,508,508,509,508,O
510,510,512,513,510,512,512,510,510,512,508,509,509,514,517,514,506,511,512,508,507,508,508,515,522,515,509,508,504,508,510,513,512,512,505,510,509,508,511,509,512,512,509,514,513,514,505,506,506,508,509,514,515,512,511,510,510,509,505,504,510,510,514,511,506,504,505,518,515,512,510,510,508,515,511,O
509,507,510,508,512,514,516,510,512,511,508,512,513,506,504,504,508,508,507,508,512,513,513,512,513,508,512,513,515,512,512,510,510,506,511,512,511,506,505,509,514,512,505,506,513,512,510,508,506,512,516,515,516,513,505,510,512,512,512,512,509,510,512,508,505,509,513,511,512,508,513,512,511,506,508,O
505,508,508,512,512,513,513,510,506,510,506,508,512,512,508,512,506,506,510,513,513,512,507,510,514,516,512,513,510,514,513,513,510,508,510,500,500,500,508,518,520,519,510,508,507,510,508,510,510,505,507,514,513,514,510,516,512,513,510,513,510,510,511,513,512,518,510,508,502,508,508,512,509,509,509,O
514,516,511,512,512,510,506,505,505,504,507,510,512,513,510,510,509,510,513,513,515,507,510,512,512,510,509,502,510,515,512,513,515,507,509,508,511,510,512,511,512,511,515,512,515,509,505,508,510,508,512,513,510,510,508,507,508,510,515,513,512,512,508,505,511,512,512,513,513,510,510,508,510,508,510,O
512,510,507,510,508,508,514,512,510,515,509,510,512,513,513,516,512,512,512,510,505,509,506,510,511,510,510,512,511,513,514,512,512,510,511,509,507,510,517,510,510,512,508,510,508,508,510,507,509,513,508,512,515,511,508,518,514,512,509,512,510,508,510,512,508,512,506,508,510,512,509,512,508,509,504,O
505,510,512,512,516,515,514,514,509,509,505,504,514,510,513,518,513,514,512,504,509,508,510,509,508,506,510,508,511,510,512,509,508,507,512,509,512,510,510,511,512,511,514,512,513,504,506,509,508,508,512,512,512,508,511,515,516,512,512,507,510,510,509,510,510,507,508,507,508,505,512,514,512,512,513,O
508,515,514,513,508,512,511,512,509,513,516,514,512,508,509,512,506,512,509,508,506,506,509,512,513,516,512,513,504,507,511,508,510,504,507,509,513,518,519,516,512,507,505,500,508,515,520,517,511,508,505,505,508,504,509,515,518,515,504,504,507,513,508,504,502,513,517,524,512,510,506,512,510,511,514,O
507,512,519,518,509,508,513,515,518,522,526,524,518,508,497,494,499,502,512,508,508,508,505,505,510,514,508,504,509,515,516,516,519,514,512,508,513,512,512,510,508,508,513,514,515,513,507,506,509,506,514,512,510,512,505,513,511,508,511,506,512,506,501,510,506,511,508,505,517,513,520,517,518,517,510,O
512,507,504,499,504,512,512,515,517,510,513,508,512,520,514,516,510,510,512,508,504,504,512,510,508,508,512,507,508,511,511,511,508,512,510,512,519,519,517,512,510,507,506,510,508,514,508,508,512,508,513,507,510,507,508,512,512,513,513,511,515,520,523,516,501,502,504,503,501,504,505,510,522,522,513,O
510,508,510,510,511,508,505,504,509,512,513,509,518,519,518,519,511,503,502,510,512,508,508,506,513,521,516,505,508,508,512,514,518,516,512,504,504,510,513,512,508,504,510,505,510,519,517,515,516,517,512,510,506,504,506,513,512,504,508,508,513,519,520,518,512,508,516,515,512,508,504,504,507,518,515,O
512,513,500,504,500,499,500,508,516,513,518,515,519,515,515,513,513,518,523,517,518,512,509,511,512,504,501,501,499,505,510,502,513,513,512,508,510,512,513,510,512,510,517,516,507,504,504,516,515,510,514,516,513,515,514,523,518,512,510,508,505,507,512,512,505,502,502,503,504,502,515,512,509,515,525,O
521,506,508,515,510,506,510,511,508,502,504,510,509,514,518,518,512,512,516,516,514,510,512,514,509,501,505,508,506,508,508,515,523,519,510,508,500,502,515,516,516,509,506,513,508,508,506,508,509,511,512,506,506,515,519,516,510,504,510,510,507,503,513,528,525,517,511,507,505,500,499,510,509,498,499,O
508,505,508,516,517,515,508,510,513,506,513,518,519,510,508,516,519,507,510,515,516,512,510,515,508,502,501,510,511,509,512,516,511,512,507,514,511,508,509,506,508,508,508,510,516,520,515,519,516,515,502,507,512,512,504,512,510,523,515,504,510,515,506,505,510,508,514,515,512,517,510,508,510,516,514,O
513,504,506,515,515,506,504,506,512,512,505,510,510,502,507,507,504,502,504,509,516,523,519,512,508,504,511,512,510,516,515,510,512,518,509,512,505,504,508,512,512,507,510,509,513,510,510,515,519,518,522,518,510,505,506,505,504,504,498,496,506,508,504,513,516,520,529,524,513,512,508,505,509,505,505,O
508,516,517,518,512,512,508,508,510,504,508,508,510,513,515,515,513,518,510,504,509,511,506,508,511,508,508,513,514,512,513,512,511,512,510,506,507,508,504,499,508,517,512,518,518,512,515,519,526,515,509,506,505,503,498,500,504,511,511,516,512,510,517,518,512,513,513,508,512,508,514,510,510,514,513,O
511,513,513,507,510,508,509,509,507,508,510,509,513,514,512,512,512,508,508,506,511,518,512,511,510,505,512,512,510,510,515,518,524,520,512,512,504,504,501,505,511,512,502,507,514,508,505,505,512,518,516,512,505,508,508,512,516,512,511,512,514,513,510,510,511,505,508,512,512,518,520,515,518,510,510,O
508,507,504,505,510,508,510,508,514,526,516,514,512,510,513,508,504,508,507,506,512,510,509,507,509,513,512,507,507,512,512,510,510,513,512,510,507,510,513,510,512,513,513,512,508,509,512,518,515,510,504,505,505,510,513,514,512,510,510,508,511,512,514,514,511,510,505,506,508,510,510,513,518,512,505,O
510,511,515,513,508,512,508,505,508,519,518,519,508,504,504,506,508,504,508,507,507,512,514,518,517,515,511,504,500,498,504,509,512,516,520,515,512,512,506,514,516,513,514,511,506,507,508,514,512,512,511,516,514,512,511,506,513,520,514,510,505,504,505,510,506,508,509,508,507,508,510,519,523,513,512,O
505,504,505,504,510,511,510,510,506,512,512,513,512,516,516,515,514,513,513,512,507,509,509,512,509,510,505,512,510,512,510,509,508,508,518,521,518,510,505,505,502,508,510,514,518,514,510,512,510,509,504,506,504,507,510,510,514,515,512,512,510,510,510,510,513,515,510,509,510,512,511,512,514,515,513,O
510,508,504,500,505,508,514,513,508,514,516,519,515,515,510,512,520,512,508,500,504,508,507,508,506,505,506,508,512,512,512,515,520,516,516,514,514,510,506,505,510,512,510,512,510,510,512,512,508,507,510,512,509,513,512,514,511,508,508,508,512,513,512,521,526,518,510,500,505,505,504,510,502,510,504,O
510,508,510,508,516,519,512,521,512,515,508,505,515,510,513,506,504,508,504,511,512,512,521,516,516,518,515,513,506,502,512,505,514,499,514,513,514,521,513,513,512,506,512,505,517,508,510,512,511,504,502,508,515,520,518,516,513,512,519,500,504,498,505,512,515,511,517,524,518,514,504,510,503,506,511,O
507,510,512,515,508,515,508,514,510,514,517,513,511,510,503,508,518,512,519,519,508,502,506,498,504,504,506,505,519,508,513,512,508,510,520,512,512,512,518,514,516,504,511,510,510,508,514,508,513,508,510,510,513,504,508,512,512,520,521,514,504,505,505,508,506,508,506,512,515,520,514,524,513,512,510,O
505,506,506,512,510,510,508,506,504,509,513,507,512,519,511,510,512,513,505,510,509,510,508,512,518,508,515,513,512,510,510,513,497,502,506,510,512,510,512,510,507,512,515,515,510,510,515,510,512,514,518,512,514,514,516,511,510,513,509,506,508,506,510,505,509,513,526,526,516,509,499,499,496,508,508,O
508,513,512,518,515,512,507,510,512,509,506,513,520,516,513,512,512,511,513,512,513,512,513,508,505,509,515,513,510,510,505,510,508,509,519,524,515,509,498,506,509,508,505,512,513,513,512,506,502,507,510,513,510,512,509,512,514,512,511,515,514,511,513,510,507,509,504,505,507,516,517,515,510,502,510,O
513,515,518,517,512,513,510,510,508,508,508,510,512,504,510,521,518,521,504,507,502,500,505,503,510,515,513,513,510,512,512,510,513,515,518,513,505,504,511,507,506,515,500,505,512,512,510,519,511,511,510,504,507,510,504,512,519,510,522,514,502,509,505,510,514,504,508,512,508,518,512,512,511,508,515,O
521,516,518,512,513,511,506,508,496,497,506,502,512,514,509,519,515,520,520,519,518,508,514,512,508,518,507,507,501,504,512,510,514,508,510,521,508,513,504,507,504,501,508,508,518,515,508,514,508,511,513,504,510,504,514,522,514,519,504,508,506,497,506,504,508,516,508,515,514,509,515,507,513,519,508,O
515,512,508,515,504,505,512,510,512,515,508,510,508,510,515,513,517,514,508,516,511,516,519,512,505,504,504,504,504,504,510,512,512,510,508,509,510,510,515,518,507,508,508,507,512,512,508,515,513,506,510,512,510,513,515,513,512,508,508,512,511,505,506,506,512,520,512,512,514,510,508,513,508,510,511,O
506,510,515,508,506,508,509,523,524,516,509,504,505,506,508,509,512,510,507,504,511,518,516,513,510,509,509,510,515,504,512,509,504,508,510,514,510,512,510,508,517,523,517,512,505,510,507,514,515,504,504,507,510,510,515,518,518,508,506,504,502,504,513,514,508,511,509,512,515,513,513,519,521,520,506,O
502,502,505,507,504,508,507,512,518,519,520,517,506,510,506,502,507,509,509,508,510,512,514,515,516,515,515,506,504,506,505,508,515,517,512,515,512,510,510,506,511,512,513,513,513,524,520,518,511,508,502,503,507,504,507,512,510,512,508,510,512,508,512,516,514,515,510,508,507,508,512,506,510,510,512,O
513,510,508,510,507,512,510,512,509,514,518,513,512,507,508,516,515,515,505,502,501,504,505,513,515,512,508,513,518,526,525,511,500,498,505,509,510,510,508,508,514,505,508,509,506,514,514,512,512,510,513,509,510,515,514,512,508,508,509,502,510,514,513,513,513,511,504,508,515,515,508,517,514,504,510,O
512,505,505,508,507,506,510,514,510,505,512,517,510,508,513,512,510,511,524,522,512,510,510,505,504,504,507,502,501,508,508,510,514,513,513,512,507,515,521,513,513,513,518,511,504,507,511,507,507,504,508,511,513,512,513,518,508,510,512,514,510,502,508,518,516,515,507,505,512,518,512,507,512,509,509,O
508,505,512,513,505,505,514,512,509,510,510,510,515,515,510,511,513,512,508,510,512,513,512,514,514,515,515,504,504,504,504,505,512,512,510,507,508,510,508,510,518,518,512,512,510,508,514,514,505,508,509,509,508,512,509,509,510,516,515,511,509,512,507,507,512,509,509,514,518,512,512,512,506,508,513,O
512,509,506,512,514,510,510,508,504,513,518,515,510,512,513,512,508,512,508,504,518,518,507,514,517,512,512,512,510,510,510,507,507,513,511,516,513,513,516,514,502,509,512,508,513,514,519,520,511,503,507,505,505,500,502,504,510,512,512,510,515,512,513,515,504,512,516,519,512,508,513,515,512,513,512,O
510,508,507,506,504,510,506,518,510,509,513,508,510,508,515,505,513,520,511,513,505,510,510,512,513,508,512,506,513,508,505,514,510,512,506,506,505,506,515,512,516,507,512,510,504,513,508,515,508,514,513,508,518,509,515,508,516,511,504,511,512,518,510,516,511,508,508,508,512,506,516,507,510,510,505,O
518,514,520,510,505,506,498,510,508,512,508,510,514,502,510,504,504,509,508,514,515,515,520,516,510,510,512,512,513,510,511,508,510,512,507,508,513,512,510,518,518,512,508,513,512,511,508,507,513,511,508,510,510,504,508,505,506,515,516,515,515,512,513,508,508,505,510,508,514,515,513,512,511,512,508,O
513,515,510,510,510,513,512,516,524,518,513,504,504,502,503,502,515,513,510,507,510,511,508,510,511,512,513,520,514,512,512,512,513,514,513,507,510,508,508,506,507,512,509,512,512,508,510,512,515,515,512,512,508,507,510,512,518,514,514,510,506,504,510,511,510,512,515,520,512,510,512,508,505,508,516,O
510,508,512,516,512,508,516,512,505,512,520,515,505,513,514,504,504,508,504,502,518,516,509,513,512,508,505,511,512,508,510,516,513,502,513,517,509,508,513,513,505,509,515,508,505,510,516,512,513,519,513,504,516,516,512,508,509,513,510,507,516,514,508,510,520,512,504,512,510,505,505,513,515,505,511,O
513,512,511,509,514,510,512,517,517,510,511,516,510,504,508,512,511,504,515,520,514,506,514,512,504,508,512,512,510,511,514,507,507,512,518,513,505,517,513,506,505,510,512,515,518,518,510,502,508,510,508,508,505,513,508,513,515,516,510,505,515,512,510,509,515,516,509,512,515,515,511,510,516,509,506,O
510,514,514,507,514,517,514,508,510,510,509,510,509,515,510,512,508,508,507,508,506,505,509,512,518,515,509,512,508,507,510,510,508,512,510,506,514,513,518,515,519,512,505,506,506,506,504,511,514,510,514,513,508,508,512,512,512,512,510,508,505,505,508,505,508,512,513,514,510,512,512,512,510,512,514,O
513,512,508,508,505,508,510,512,515,514,511,507,506,505,511,512,511,512,513,514,513,511,509,510,512,507,505,511,514,513,518,513,512,504,499,502,510,512,510,512,512,513,516,513,512,510,509,507,505,505,505,505,509,508,505,508,513,520,525,521,516,515,513,514,513,515,513,515,511,512,508,505,506,510,510,O
510,506,509,512,514,512,510,506,505,508,505,510,512,512,508,504,512,513,517,515,515,510,508,508,508,512,506,507,511,510,517,522,514,506,510,507,504,504,513,512,509,509,512,511,512,514,510,504,506,506,500,504,508,512,508,515,519,518,509,513,521,520,515,514,515,508,502,508,510,510,508,514,508,504,506,O
512,513,509,508,512,512,512,519,519,511,510,516,519,508,505,510,508,498,496,504,507,513,519,521,515,506,504,512,511,516,520,516,511,502,504,508,504,496,496,502,510,514,517,515,512,516,523,521,516,510,509,508,508,513,508,511,510,509,513,523,519,511,507,506,506,510,511,512,512,512,508,502,505,508,510,O
513,508,509,510,508,504,505,506,508,515,521,519,514,519,524,521,515,512,502,505,508,508,507,506,511,510,512,512,512,508,507,508,509,512,510,508,510,509,510,510,507,510,509,515,514,516,530,523,519,510,504,498,505,510,508,508,505,508,510,512,512,505,505,511,512,512,514,519,519,518,512,508,508,505,508,O
508,506,508,512,512,512,517,521,519,508,496,504,516,510,505,504,506,515,522,514,513,514,515,515,512,512,512,508,511,504,512,508,515,512,512,494,488,505,500,504,508,523,519,523,519,529,518,515,510,518,519,507,504,501,499,498,510,502,505,512,515,516,504,504,499,505,508,513,519,516,516,517,513,512,510,O
507,504,515,513,513,513,512,514,508,508,505,513,517,514,508,502,505,504,506,514,513,518,516,517,516,509,510,510,506,500,504,510,508,511,515,513,518,514,508,510,508,507,520,510,510,508,502,508,510,513,514,512,514,509,506,512,512,513,518,517,512,511,504,505,509,503,503,510,510,514,506,508,512,512,510,O
518,513,512,512,517,517,520,514,510,512,505,505,505,510,504,505,511,512,507,511,505,506,508,508,513,515,519,512,514,514,512,520,515,505,509,508,507,508,512,512,508,512,508,510,515,513,512,505,508,507,510,512,511,512,508,512,507,511,510,512,509,508,508,508,513,514,519,518,517,510,505,505,505,502,502,O
505,510,512,510,518,520,515,514,515,507,505,506,506,507,515,513,506,502,506,508,512,512,515,518,515,512,516,512,511,508,510,512,510,509,512,516,520,520,518,510,508,507,506,506,509,510,504,510,506,501,509,518,513,510,513,509,507,514,519,513,508,520,519,512,500,504,511,509,507,510,504,498,502,509,504,O
510,516,514,504,512,517,515,506,509,515,514,514,513,516,516,516,510,506,508,511,508,510,514,514,518,517,516,508,505,506,504,508,511,518,513,513,514,508,506,508,510,508,507,505,512,508,516,519,516,512,507,505,510,509,512,511,512,508,505,508,512,511,508,506,505,518,525,526,513,507,507,504,502,510,510,O
506,502,508,506,510,518,519,510,510,512,508,504,515,520,520,515,515,512,511,515,518,507,505,510,507,499,505,513,508,504,512,513,502,501,509,513,514,519,520,511,505,511,517,515,508,508,514,510,508,510,515,517,519,513,510,507,508,504,507,507,506,506,505,504,505,508,512,513,516,513,510,511,512,508,515,O
516,512,507,505,508,509,506,510,511,508,513,520,515,513,510,512,512,513,512,508,509,512,510,511,511,514,512,505,508,506,505,504,507,508,513,514,519,519,510,507,510,510,512,514,516,514,510,502,507,512,502,506,515,520,528,522,512,505,506,496,499,505,510,511,512,519,516,515,510,515,513,508,511,508,512,O
507,516,512,510,506,514,514,507,505,506,510,511,508,515,513,514,512,510,508,515,516,518,513,508,502,507,508,505,510,514,518,515,520,510,510,502,510,509,512,509,514,508,512,508,513,509,508,510,511,518,520,514,514,506,505,505,512,518,515,514,516,512,512,509,515,519,517,514,518,520,512,495,499,502,506,O
506,511,512,512,515,519,514,518,514,516,508,514,512,515,511,510,507,507,505,512,514,515,508,510,510,516,508,517,513,515,512,518,512,508,506,512,512,510,513,513,507,504,504,508,513,512,511,508,510,514,514,512,512,514,508,504,505,508,510,515,512,526,519,514,505,506,504,505,504,508,509,517,513,510,514,O
514,515,512,506,506,510,510,513,512,509,506,512,514,513,512,514,510,504,504,508,507,510,513,520,521,518,513,510,510,509,512,508,510,512,514,513,515,513,513,512,506,509,511,512,510,502,504,505,508,508,513,520,524,519,508,510,510,507,506,505,505,510,507,506,508,506,507,508,506,512,515,512,508,513,515,O
519,518,512,513,518,514,509,508,504,502,510,512,508,504,508,512,509,510,511,507,513,512,508,515,513,508,509,512,512,510,512,511,508,512,515,508,504,504,508,508,510,513,516,512,510,509,511,516,518,508,507,504,510,513,508,510,508,510,510,507,510,512,514,519,518,510,502,508,511,510,506,510,517,523,518,O
514,504,501,505,511,515,515,511,508,510,514,508,508,498,505,508,506,513,514,512,512,512,513,515,519,512,509,512,510,510,512,510,510,509,512,510,510,516,510,511,516,507,506,511,508,512,513,509,513,512,508,510,505,505,508,508,513,512,512,512,512,512,510,508,510,516,515,513,506,506,504,507,510,508,510,O
522,523,522,510,502,504,513,513,508,504,508,505,506,513,516,512,513,514,514,513,506,510,511,512,511,505,508,509,510,510,510,513,516,510,508,514,508,508,509,505,510,513,510,512,507,504,512,508,514,509,510,509,508,504,504,510,513,519,516,513,510,513,510,505,531,524,525,514,508,506,496,498,502,515,518,O
514,516,508,510,509,512,509,508,508,508,507,511,510,512,516,513,508,508,512,514,510,504,512,510,510,509,509,508,507,505,509,508,510,514,512,512,515,518,511,508,510,508,508,512,512,515,515,514,512,512,509,510,508,509,508,510,508,510,516,526,524,512,508,504,502,496,499,506,512,514,515,511,510,505,514,O
516,508,510,509,510,514,512,508,507,507,512,507,513,515,514,511,512,508,512,512,512,512,513,513,510,504,510,508,508,510,512,514,513,515,513,514,515,512,511,510,506,506,510,510,502,506,514,512,512,508,508,507,510,518,512,519,516,506,504,507,505,513,514,506,512,515,509,516,518,515,512,514,509,504,508,O
509,507,512,508,506,516,511,506,512,509,506,510,505,508,515,516,514,514,515,509,510,512,510,509,513,510,511,510,507,512,516,516,512,511,511,508,512,508,506,502,503,504,508,517,512,514,518,528,524,513,502,500,505,505,505,512,516,512,517,513,516,508,508,505,504,510,508,510,505,512,508,508,510,513,511,O
515,516,514,515,513,510,504,505,506,508,510,515,516,515,512,510,511,512,510,510,510,510,505,511,515,512,510,510,505,510,510,514,514,515,509,510,513,512,512,508,510,508,509,508,508,506,504,508,514,516,514,514,510,506,507,508,512,521,521,516,508,505,504,506,511,510,511,507,510,512,513,508,513,507,504,O
507,509,512,512,516,514,516,518,510,512,513,512,505,505,512,509,510,507,508,502,508,512,506,513,511,518,515,513,516,512,516,512,515,508,511,516,510,512,508,518,508,514,526,520,514,504,502,502,504,510,504,503,506,511,511,512,514,523,520,513,514,513,512,510,507,504,502,498,508,501,510,517,512,518,510,O
517,508,508,512,510,511,502,515,507,505,510,510,516,513,517,513,510,510,510,512,510,516,508,506,510,506,513,502,512,509,498,508,510,516,518,522,515,510,518,514,514,510,513,508,504,509,509,510,508,514,515,505,511,511,508,509,515,524,510,513,508,508,506,504,504,500,504,506,512,515,515,515,511,511,510,O
513,510,510,513,514,509,511,512,508,507,504,516,515,510,512,510,511,512,514,508,510,512,516,517,513,507,505,501,502,506,515,518,512,512,512,507,507,513,516,519,515,512,512,508,504,505,504,504,506,505,514,512,512,514,512,514,511,504,512,510,512,515,517,512,515,516,517,510,504,500,504,504,504,506,515,O
518,516,510,511,512,512,512,513,508,514,513,513,516,513,512,508,506,505,508,515,513,510,506,508,510,510,512,514,512,512,515,515,510,513,508,509,512,514,512,508,504,512,512,508,508,510,512,510,507,507,512,513,517,513,510,512,508,508,510,512,510,508,511,512,512,510,510,510,509,504,505,520,524,518,512,O
